# Scalar ASCII output created by CarpetIOScalar
# created on DESKTOP-32SDILR. by acastoldi on Jun 12 2024 at 15:46:38+0200
# parameter filename: "TOV_lev3_r12_r10.par"
# Build ID: build-sim-DESKTOP-32SDILR.-acastoldi-2024.05.17-07.33.06-127188
# Simulation ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
# Run ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
129536 126.5 834.754669277039 782.43377436613 551.187957048416 545.549509048462 524.67237830162 0 26.5217318534851 1771 377643.012380933 377643.012380933 206022960 206022960 254833.905436895 254833.905436895 139024512 139024512 1069.48448196429 1701981.17985464 14651.9147747039 1687329.26507994 28362 45129232 388720 44740512 0 0 0 0 549.493732452393 1718200543.88144 381923
130048 127 835.053500321001 782.621561999043 553.148277997971 547.509829998016 526.550538063049 0 26.6311750411987 1778 377778.203545221 377778.203545221 206837280 206837280 254925.132577995 254925.132577995 139574016 139574016 1069.86533704087 1697302.10576005 14665.3061859541 1682636.79957409 28496 45152385 390273 44762112 0 0 0 0 551.446794033051 1718200545.84176 383431
130560 127.5 835.187565027456 782.818245025122 555.215595960617 549.577147960663 528.571189880371 0 26.6504309177399 1785 377838.854418421 377838.854418421 207651600 207651600 254966.059851582 254966.059851582 140123520 140123520 1070.31847188154 1694677.89463983 14696.2930538096 1679981.60158602 28522 45153903 391791 44762112 0 0 0 0 553.507463216782 1718200547.90908 384939
131072 128 834.779591562255 783.047021838648 557.640443086624 552.00199508667 530.860418319702 0 26.8351316452026 1792 377654.287222764 377654.287222764 208465920 208465920 254841.513712125 254841.513712125 140673024 140673024 1071.69430386224 1702027.32808148 14680.1208520759 1687347.2072294 28782 45833262 393342 45439920 0 0 0 0 555.908435344696 1718200550.33392 386447
131584 128.5 835.064191664038 783.230565154602 559.607836961746 553.969388961792 532.760581731796 0 26.8522322177887 1799 377783.040308811 377783.040308811 209280240 209280240 254928.396431198 254928.396431198 141222528 141222528 1072.88435086903 1707234.41213716 14699.3797548345 1692535.03238233 28808 45834774 394854 45439920 0 0 0 0 557.884355306625 1718200552.30132 387955
132096 129 835.204035738126 783.422960036124 561.6702439785 556.031795978546 534.744919776917 0 26.9549310207367 1806 377846.305767928 377846.305767928 210094560 210094560 254971.088030135 254971.088030135 141772032 141772032 1073.41325896829 1702855.67062189 14714.6603336607 1688141.01028823 28942 45857926 396406 45461520 0 0 0 0 559.938447237015 1718200554.36372 389463
132608 129.5 835.358570125011 783.61318365225 563.722146034241 558.083698034286 536.754902362823 0 26.9736506938934 1813 377916.217124555 377916.217124555 210908880 210908880 255018.264287763 255018.264287763 142321536 142321536 1074.0437677989 1700553.03236669 14747.8179396411 1685805.21442705 28968 45859442 397922 45461520 0 0 0 0 561.983645677567 1718200556.41563 390971
133120 130 835.230931701734 783.819502738347 565.962523937225 560.324075937271 538.859574317932 0 27.1992681026459 1820 377858.473501864 377858.473501864 211723200 211723200 254979.298829905 254979.298829905 142871040 142871040 1075.38110830758 1707779.95200387 14731.4593285368 1693048.49267534 29228 46538801 399473 46139328 0 0 0 0 564.216615200043 1718200558.656 392479
133632 130.5 834.669131065371 784.048300847229 568.496211051941 562.857763051987 541.274292230606 0 27.2272760868073 1827 377604.314893974 377604.314893974 212537520 212537520 254807.792331636 254807.792331636 143420544 143420544 1074.50177160457 1709655.27101362 14722.2906155279 1694932.98039809 29254 46540313 400985 46139328 0 0 0 0 566.743395090103 1718200561.18969 393987
134144 131 834.353975081652 784.258770548218 570.86617398262 565.227725982666 543.553119421005 0 27.3452048301697 1834 377461.738326939 377461.738326939 213351840 213351840 254711.581512927 254711.581512927 143970048 143970048 1074.50449871121 1704514.00428233 14730.3919849897 1689783.61229734 29388 46563467 402539 46160928 0 0 0 0 569.105537891388 1718200563.55965 395495
134656 131.5 834.084295591027 784.464043553724 573.20698094368 567.568532943726 545.847873687744 0 27.3659181594849 1841 377339.735325381 377339.735325381 214166160 214166160 254629.253758029 254629.253758029 144519552 144519552 1074.9619760937 1701984.26302443 14760.7886552068 1687223.47436922 29414 46564983 404055 46160928 0 0 0 0 571.437346935272 1718200565.90046 397003
135168 132 833.726633841002 784.672398796907 575.609444141388 569.970996141434 548.096950292587 0 27.5891718864441 1848 377177.929149669 377177.929149669 214980480 214980480 254520.066778981 254520.066778981 145069056 145069056 1075.58406601116 1708002.67174066 14735.0146529037 1693267.65708776 29674 47244338 405602 46838736 0 0 0 0 573.822834253311 1718200568.30293 398511
135680 132.5 833.515217033341 784.868498511382 577.913542985916 572.275094985962 550.294602632523 0 27.6243782043457 1855 377082.284185884 377082.284185884 215794800 215794800 254455.525455938 254455.525455938 145618560 145618560 1075.20417583114 1710624.46261429 14732.6072178582 1695891.85539643 29700 47245852 407116 46838736 0 0 0 0 576.129260778427 1718200570.60702 400019
136192 133 833.539774203403 785.049660424875 580.056148052216 574.417700052261 552.349706888199 0 27.7396831512451 1862 377093.393849619 377093.393849619 216609120 216609120 254463.022268815 254463.022268815 146168064 146168064 1075.34561453149 1705777.42988441 14742.4924616621 1691034.93742275 29834 47269007 408671 46860336 0 0 0 0 578.263474225998 1718200572.74963 401527
136704 133.5 833.566634110393 785.228857640926 582.19703412056 576.558586120605 554.444474697113 0 27.7581644058228 1869 377105.545271542 377105.545271542 217423440 217423440 254471.222061221 254471.222061221 146717568 146717568 1075.79266994655 1703277.39069946 14772.3672525006 1688505.02344696 29860 47270524 410188 46860336 0 0 0 0 580.396454334259 1718200574.89052 403035
137216 134 830.880679542646 785.552117373662 586.227227926254 580.5887799263 558.328063011169 0 27.9708290100098 1876 375890.419425093 375890.419425093 218237760 218237760 253651.253850779 253651.253850779 147267072 147267072 1076.66305036101 1709619.59417684 14750.7999344269 1694868.79424241 30120 47949886 411742 47538144 0 0 0 0 584.414839267731 1718200578.92071 404543
137728 134.5 830.400289799799 785.74340235536 588.730730056763 583.092282056808 560.735451936722 0 28.0044360160828 1883 375673.091105429 375673.091105429 219052080 219052080 253504.600470083 253504.600470083 147816576 147816576 1076.68157004028 1712831.27798875 14754.0595320721 1698077.21845667 30146 47951405 413261 47538144 0 0 0 0 586.914213895798 1718200581.42421 406051
138240 135 827.11876804675 786.068291821714 593.220327138901 587.581879138947 565.143680810928 0 28.1055889129639 1890 374188.53066435 374188.53066435 219866400 219866400 252502.817509312 252502.817509312 148366080 148366080 1077.05171218659 1708415.29432279 14766.8633624143 1693648.43096038 30280 47974556 414812 47559744 0 0 0 0 591.394333839417 1718200585.91381 407559
138752 135.5 823.020070280612 786.3894320133 598.333593130112 592.695145130157 570.214840173721 0 28.1238789558411 1897 372334.279794949 372334.279794949 220680720 220680720 251251.567055265 251251.567055265 148915584 148915584 1077.64380756841 1706187.04443992 14798.2380529231 1691388.806387 30306 47976068 416324 47559744 0 0 0 0 596.500821828842 1718200591.02707 409067
139264 136 822.020829902319 786.564698026233 601.243793010712 595.605345010757 572.991666316986 0 28.3304316997528 1904 371882.223447809 371882.223447809 221495040 221495040 250946.51895258 250946.51895258 149465088 149465088 1078.99841772868 1713233.75138161 14783.4888512219 1698450.26253039 30566 48655426 417874 48237552 0 0 0 0 599.403520345688 1718200593.93727 410575
139776 136.5 821.820197978444 786.701560832576 603.57945895195 597.941010951996 575.227637529373 0 28.3623032569885 1911 371791.457565448 371791.457565448 222309360 222309360 250885.270038859 250885.270038859 150014592 150014592 1078.87248385539 1716176.3709916 14784.7291273571 1701391.64186425 30592 48656943 419391 48237552 0 0 0 0 601.729650020599 1718200596.27294 412083
140288 137 822.065081641863 786.819480854678 605.590946912766 599.952498912811 577.148661851883 0 28.4738113880157 1918 371902.242934779 371902.242934779 223123680 223123680 250960.028123628 250960.028123628 150564096 150564096 1078.88659206933 1711258.74365629 14792.5175174707 1696466.22613882 30726 48680092 420940 48259152 0 0 0 0 603.734301567078 1718200598.28443 413591
140800 137.5 820.222319869532 787.020910050712 609.133363962173 603.494915962219 580.645611763 0 28.4937062263489 1925 371068.577508977 371068.577508977 223938000 223938000 250397.469809771 250397.469809771 151113600 151113600 1079.34103698405 1708853.39284204 14821.8082300034 1694031.58461204 30752 48681609 422457 48259152 0 0 0 0 607.270616054535 1718200601.82684 415099
141312 138 815.876876058452 787.292675209566 614.553854942322 608.915406942368 585.875020503998 0 28.7505307197571 1932 369102.698728844 369102.698728844 224752320 224752320 249070.892723124 249070.892723124 151663104 151663104 1078.4957131545 1712344.38085727 14777.4834054507 1697566.89745182 31012 49360968 424008 48936960 0 0 0 0 612.68225979805 1718200607.24734 416607
141824 138.5 815.489478342903 787.409860260931 617.050383090973 611.411935091019 588.278758525848 0 28.7846975326538 1939 368927.44000233 368927.44000233 225566640 225566640 248952.627948522 248952.627948522 152212608 152212608 1078.63217559212 1715657.86590426 14782.0641492567 1700875.801755 31038 49362481 425521 48936960 0 0 0 0 615.172385215759 1718200609.74386 418115
142336 139 815.109030423355 787.524822025443 619.544049978256 613.905601978302 590.678286552429 0 28.8990857601166 1946 368755.325363526 368755.325363526 226380960 226380960 248836.484807642 248836.484807642 152762112 152762112 1078.50949724563 1710595.53394041 14787.8299181956 1695807.70402221 31172 49385630 427070 48958560 0 0 0 0 617.656945466995 1718200612.23753 419623
142848 139.5 813.793672316455 787.667033331727 622.74818611145 617.109738111496 593.835676670074 0 28.9192724227905 1953 368160.257355964 368160.257355964 227195280 227195280 248434.932284767 248434.932284767 153311616 153311616 1078.91015351851 1708150.96835988 14816.1127579944 1693334.85560188 31198 49387148 428588 48958560 0 0 0 0 620.854199171066 1718200615.44167 421131
143360 140 813.256958561383 787.779436032853 625.368773937225 619.730325937271 596.281720876694 0 29.1974811553955 1960 367917.44805317 367917.44805317 228009600 228009600 248271.084309619 248271.084309619 153861120 153861120 1078.69298188115 1712568.74652566 14780.802960867 1697787.94356479 31458 50066507 430139 49636368 0 0 0 0 623.463439702988 1718200618.06225 422639
143872 140.5 813.013575598467 787.880057725424 627.768280982971 622.129832983017 598.558955669403 0 29.2146873474121 1967 367807.341600747 367807.341600747 228823920 228823920 248196.7843587 248196.7843587 154410624 154410624 1077.73800531357 1714103.40576209 14770.4883754912 1699332.9173866 31484 50068021 431653 49636368 0 0 0 0 625.859170675278 1718200620.46176 424147
144384 141 812.678918293843 787.98201326825 630.239367961884 624.600919961929 600.937392234802 0 29.3356885910034 1974 367655.942636135 367655.942636135 229638240 229638240 248094.620176744 248094.620176744 154960128 154960128 1077.67477163034 1709208.4665715 14776.9216667469 1694431.54490476 31618 50091170 433202 49657968 0 0 0 0 628.32201051712 1718200622.93285 425655
144896 141.5 812.683648957802 788.072549991992 632.450616121292 626.812168121338 603.101191520691 0 29.3571329116821 1981 367658.08278851 367658.08278851 230452560 230452560 248096.064353838 248096.064353838 155509632 155509632 1078.04498488709 1706761.50151761 14804.3788221695 1691957.12269544 31644 50092685 434717 49657968 0 0 0 0 630.525770187378 1718200625.1441 427163
145408 142 810.404252705187 788.225632773209 636.434742927551 630.796294927597 606.905592441559 0 29.6159508228302 1988 366626.883923827 366626.883923827 231266880 231266880 247400.210265839 247400.210265839 156059136 156059136 1077.64698531017 1710821.88849166 14767.1366369599 1696054.7518547 31904 50772045 436269 50335776 0 0 0 0 634.501883745193 1718200629.12822 428671
145920 142.5 809.324800008356 788.331607832538 639.500155925751 633.861707925797 609.866307973862 0 29.6402218341827 1995 366138.53952378 366138.53952378 232081200 232081200 247070.674946551 247070.674946551 156608640 156608640 1077.34911955519 1713356.33099121 14765.7165789064 1698590.6144123 31930 50773558 437782 50335776 0 0 0 0 637.559076547623 1718200632.19364 430179
146432 143 809.370767638048 788.407694676757 641.688106060028 636.049658060074 611.959704637527 0 29.7627210617065 2002 366159.335279453 366159.335279453 232895520 232895520 247084.707944543 247084.707944543 157158144 157158144 1077.21903861813 1708424.25323144 14771.1272381986 1693653.12599324 32064 50796707 439331 50357376 0 0 0 0 639.735935211182 1718200634.38159 431687
146944 143.5 809.253406315086 788.487922032749 644.0046210289 638.366173028946 614.226012706757 0 29.784547328949 2009 366106.241016945 366106.241016945 233709840 233709840 247048.879879869 247048.879879869 157707648 157707648 1077.4848727951 1705855.70858348 14796.9641573996 1691058.74442608 32090 50798226 440850 50357376 0 0 0 0 642.048623323441 1718200636.6981 433195
147456 144 809.163307540626 788.566816614126 646.300221920013 640.661773920059 616.384274721146 0 30.0124077796936 2016 366065.480331379 366065.480331379 234524160 234524160 247021.374526002 247021.374526002 158257152 158257152 1078.62204012786 1712285.94767471 14781.1465590745 1697504.80111564 32350 51477584 442400 51035184 0 0 0 0 644.31778717041 1718200638.9937 434703
147968 144.5 808.837101101567 788.650304567798 648.784019947052 643.145571947098 618.748855829239 0 30.0416431427002 2023 365917.904538349 365917.904538349 235338480 235338480 246921.790224286 246921.790224286 158806656 158806656 1077.80333322038 1713953.64440407 14772.5179146551 1699181.12648941 32376 51479095 443911 51035184 0 0 0 0 646.812515974045 1718200641.4775 436211
148480 145 808.904927544981 788.723149078517 650.955322980881 645.316874980927 620.830261468887 0 30.157815694809 2030 365948.589221349 365948.589221349 236152800 236152800 246942.496280932 246942.496280932 159356160 159356160 1077.84012281844 1709349.60512858 14780.1855880937 1694569.41954048 32510 51502247 445463 51056784 0 0 0 0 648.976183414459 1718200643.6488 437719
148992 145.5 807.851993173305 788.821010351458 654.024544000626 648.386096000671 623.853294372559 0 30.1772866249084 2037 365472.241711603 365472.241711603 236967120 236967120 246621.056475946 246621.056475946 159905664 159905664 1078.24503131408 1707040.59775133 14807.6067616502 1692232.99098968 32536 51503762 446978 51056784 0 0 0 0 652.03737616539 1718200646.71802 439227
149504 146 806.864037667329 788.911513060598 657.049312114716 651.410864114761 626.728275537491 0 30.3801696300507 2044 365025.2906407 365025.2906407 237781440 237781440 246319.453419082 246319.453419082 160455168 160455168 1078.92089759796 1712678.74921554 14785.8731299692 1697892.87608557 32796 52183122 448530 51734592 0 0 0 0 655.054392337799 1718200649.74279 440735
150016 146.5 804.717262963578 789.021903787421 661.023916006088 655.385468006134 630.631080150604 0 30.3971588611603 2051 364054.089764723 364054.089764723 238595760 238595760 245664.086037521 245664.086037521 161004672 161004672 1079.79394078419 1716997.36240914 14800.4286977003 1702196.93371144 32822 52184634 450042 51734592 0 0 0 0 659.018581867218 1718200653.7174 442243
150528 147 804.143818048099 789.090170941784 663.72968506813 658.091237068176 633.246859073639 0 30.5151283740997 2058 363794.66328496 363794.66328496 239410080 239410080 245489.024773724 245489.024773724 161554176 161554176 1079.82114276242 1712433.25698978 14807.9774520108 1697625.27953777 32956 52207790 451598 51756192 0 0 0 0 661.717608213425 1718200656.42317 443751
151040 147.5 804.05286016634 789.147360642267 666.042789936066 660.404341936111 635.51322388649 0 30.5372273921967 2065 363753.513939252 363753.513939252 240224400 240224400 245461.25715158 245461.25715158 162103680 162103680 1080.19877997769 1710115.62742882 14834.6687687784 1695280.95866004 32982 52209305 453113 51756192 0 0 0 0 664.024017810822 1718200658.73627 445259
